id,name,volume,groupID,groupName,categoryID,categoryName
19196,"Gist B-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19197,"Gist A-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19198,"Gist X-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19199,"Gist A-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19200,"Gist X-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19201,"Pith C-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19202,"Pith C-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19203,"Pith B-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19204,"Pith B-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19205,"Pith A-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19206,"Pith A-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
19207,"Pith X-Type Large Shield Booster",25,40,"Shield Booster",7,Module
19208,"Pith X-Type X-Large Shield Booster",50,40,"Shield Booster",7,Module
20617,"Small 'Settler' Shield Booster",5,40,"Shield Booster",7,Module
20619,"Medium 'Lone Ranger' Shield Booster",10,40,"Shield Booster",7,Module
20621,"Large 'Outlaw' Shield Booster",25,40,"Shield Booster",7,Module
20623,"X-Large 'Locomotive' Shield Booster",50,40,"Shield Booster",7,Module
20703,"Capital Shield Booster I",4000,40,"Shield Booster",7,Module
405,"Micro Remote Shield Booster I",2.5,41,"Remote Shield Booster",7,Module
406,"Micro Remote Shield Booster II",2.5,41,"Remote Shield Booster",7,Module
3544,"Capital Murky Remote Shield Booster",4000,41,"Remote Shield Booster",7,Module
3586,"Small Remote Shield Booster I",5,41,"Remote Shield Booster",7,Module
3588,"Small Remote Shield Booster II",5,41,"Remote Shield Booster",7,Module
3596,"Medium Remote Shield Booster I",10,41,"Remote Shield Booster",7,Module
3598,"Medium Remote Shield Booster II",10,41,"Remote Shield Booster",7,Module
3606,"Large Remote Shield Booster I",25,41,"Remote Shield Booster",7,Module
3608,"Large Remote Shield Booster II",25,41,"Remote Shield Booster",7,Module
3616,"Capital Remote Shield Booster I",4000,41,"Remote Shield Booster",7,Module
3618,"Capital Remote Shield Booster II",1000,41,"Remote Shield Booster",7,Module
8531,"Small Murky Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
8533,"Small 'Atonement' Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
8535,"Small Asymmetric Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
8537,"Small S95a Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
8579,"Medium Murky Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
8581,"Medium 'Atonement' Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
8583,"Medium Asymmetric Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
8585,"Medium S95a Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
8627,"Micro Murky Remote Shield Booster",2.5,41,"Remote Shield Booster",7,Module
8629,"Micro 'Atonement' Remote Shield Booster",2.5,41,"Remote Shield Booster",7,Module
8631,"Micro Asymmetric Remote Shield Booster",2.5,41,"Remote Shield Booster",7,Module
8633,"Micro S95a Remote Shield Booster",2.5,41,"Remote Shield Booster",7,Module
8635,"Large Murky Remote Shield Booster",25,41,"Remote Shield Booster",7,Module
8637,"Large 'Atonement' Remote Shield Booster",25,41,"Remote Shield Booster",7,Module
8639,"Large Asymmetric Remote Shield Booster",25,41,"Remote Shield Booster",7,Module
8641,"Large S95a Remote Shield Booster",25,41,"Remote Shield Booster",7,Module
8683,"X-Large Murky Remote Shield Booster",50,41,"Remote Shield Booster",7,Module
8685,"X-Large 'Atonement' Remote Shield Booster",50,41,"Remote Shield Booster",7,Module
8687,"X-Large Asymmetric Remote Shield Booster",50,41,"Remote Shield Booster",7,Module
8689,"X-Large S95a Remote Shield Booster",50,41,"Remote Shield Booster",7,Module
19129,"Gistii C-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19131,"Gistii B-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19133,"Gistii A-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19135,"Pithi C-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19137,"Pithi B-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19139,"Pithi A-Type Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
19141,"Gistum C-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
19143,"Gistum B-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
19145,"Gistum A-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
19147,"Pithum C-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
19149,"Pithum B-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
19151,"Pithum A-Type Medium Remote Shield Booster",10,41,"Remote Shield Booster",7,Module
32467,"Civilian Small Remote Shield Booster",5,41,"Remote Shield Booster",7,Module
421,"'Basic' Capacitor Recharger",5,43,"Capacitor Recharger",7,Module
1195,"Cap Recharger I",5,43,"Capacitor Recharger",7,Module
2032,"Cap Recharger II",5,43,"Capacitor Recharger",7,Module
4421,"F-a10 Buffer Capacitor Regenerator",5,43,"Capacitor Recharger",7,Module
4423,"Industrial Capacitor Recharger",5,43,"Capacitor Recharger",7,Module
4425,"AGM Capacitor Charge Array",5,43,"Capacitor Recharger",7,Module
4427,"Secondary Parallel Link-Capacitor",5,43,"Capacitor Recharger",7,Module
4431,"F-b10 Nominal Capacitor Regenerator",5,43,"Capacitor Recharger",7,Module
4433,"Barton Reactor Capacitor Recharger I",5,43,"Capacitor Recharger",7,Module
4435,"Eutectic Compact Cap Recharger",5,43,"Capacitor Recharger",7,Module
4437,"Fixed Parallel Link-Capacitor I",5,43,"Capacitor Recharger",7,Module
14140,"True Sansha Cap Recharger",5,43,"Capacitor Recharger",7,Module
14142,"Dark Blood Cap Recharger",5,43,"Capacitor Recharger",7,Module
15788,"Ammatar Navy Cap Recharger",5,43,"Capacitor Recharger",7,Module
16599,"Brokara's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
16601,"Selynne's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
16603,"Vizan's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
16605,"Chelm's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
17526,"Imperial Navy Cap Recharger",5,43,"Capacitor Recharger",7,Module
21816,"Tairei's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
21817,"Raysere's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
21818,"Ahremen's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
21819,"Draclira's Modified Cap Recharger",5,43,"Capacitor Recharger",7,Module
23813,"'Palisade' Cap Recharger I",5,43,"Capacitor Recharger",7,Module
28530,"Khanid Navy Cap Recharger",5,43,"Capacitor Recharger",7,Module
434,"5MN Microwarpdrive I",10,46,"Propulsion Module",7,Module
438,"1MN Afterburner II",5,46,"Propulsion Module",7,Module
439,"1MN Afterburner I",5,46,"Propulsion Module",7,Module
440,"5MN Microwarpdrive II",10,46,"Propulsion Module",7,Module
5945,"500MN Cold-Gas Enduring Microwarpdrive",10,46,"Propulsion Module",7,Module
5955,"100MN Monopropellant Enduring Afterburner",5,46,"Propulsion Module",7,Module
5971,"5MN Cold-Gas Enduring Microwarpdrive",10,46,"Propulsion Module",7,Module
5973,"5MN Y-T8 Compact Microwarpdrive",10,46,"Propulsion Module",7,Module
5975,"50MN Cold-Gas Enduring Microwarpdrive",10,46,"Propulsion Module",7,Module
6001,"1MN Y-S8 Compact Afterburner",5,46,"Propulsion Module",7,Module
6003,"1MN Monopropellant Enduring Afterburner",5,46,"Propulsion Module",7,Module
6005,"10MN Monopropellant Enduring Afterburner",5,46,"Propulsion Module",7,Module
12052,"50MN Microwarpdrive I",25,46,"Propulsion Module",7,Module
12054,"500MN Microwarpdrive I",50,46,"Propulsion Module",7,Module
12056,"10MN Afterburner I",25,46,"Propulsion Module",7,Module
12058,"10MN Afterburner II",5,46,"Propulsion Module",7,Module
12066,"100MN Afterburner I",50,46,"Propulsion Module",7,Module
12068,"100MN Afterburner II",5,46,"Propulsion Module",7,Module
12076,"50MN Microwarpdrive II",10,46,"Propulsion Module",7,Module
12084,"500MN Microwarpdrive II",10,46,"Propulsion Module",7,Module
14102,"Domination 100MN Afterburner",5,46,"Propulsion Module",7,Module
14104,"Shadow Serpentis 100MN Afterburner",5,46,"Propulsion Module",7,Module
14106,"Domination 10MN Afterburner",5,46,"Propulsion Module",7,Module
14108,"Shadow Serpentis 10MN Afterburner",5,46,"Propulsion Module",7,Module
14110,"Domination 1MN Afterburner",5,46,"Propulsion Module",7,Module
14112,"Shadow Serpentis 1MN Afterburner",5,46,"Propulsion Module",7,Module
14114,"Domination 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14116,"Shadow Serpentis 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14118,"Domination 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14120,"Shadow Serpentis 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14122,"Domination 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14124,"Shadow Serpentis 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14484,"Mizuro's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14486,"Hakim's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14488,"Gotan's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14490,"Tobias' Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14492,"Mizuro's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14494,"Hakim's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14496,"Gotan's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14498,"Tobias' Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14500,"Brynn's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14502,"Tuvan's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14504,"Setele's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14506,"Cormack's Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
14508,"Brynn's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14510,"Tuvan's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14512,"Setele's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
14514,"Cormack's Modified 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15747,"Republic Fleet 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15749,"Republic Fleet 1MN Afterburner",5,46,"Propulsion Module",7,Module
15751,"Republic Fleet 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15753,"Republic Fleet 10MN Afterburner",5,46,"Propulsion Module",7,Module
15755,"Republic Fleet 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15757,"Republic Fleet 100MN Afterburner",5,46,"Propulsion Module",7,Module
15759,"Federation Navy 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15761,"Federation Navy 1MN Afterburner",5,46,"Propulsion Module",7,Module
15764,"Federation Navy 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15766,"Federation Navy 10MN Afterburner",5,46,"Propulsion Module",7,Module
15768,"Federation Navy 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
15770,"Federation Navy 100MN Afterburner",5,46,"Propulsion Module",7,Module
18658,"Gistii C-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18660,"Gistum C-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18662,"Gist C-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18664,"Gistii B-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18666,"Gistum B-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18668,"Gist B-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18670,"Gistii A-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18672,"Gistum A-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18674,"Gist A-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18676,"Gist X-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18680,"Coreli C-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18682,"Corelum C-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18684,"Core C-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18686,"Coreli B-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18688,"Corelum B-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18690,"Core B-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18692,"Coreli A-Type 1MN Afterburner",5,46,"Propulsion Module",7,Module
18694,"Corelum A-Type 10MN Afterburner",5,46,"Propulsion Module",7,Module
18696,"Core A-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
18698,"Core X-Type 100MN Afterburner",5,46,"Propulsion Module",7,Module
19313,"Coreli C-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19315,"Corelum C-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19317,"Core C-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19319,"Coreli B-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19321,"Corelum B-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19323,"Core B-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19325,"Coreli A-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19327,"Corelum A-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19329,"Core A-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19335,"Core X-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19337,"Gistii C-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19339,"Gistum C-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19341,"Gist C-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19343,"Gistii B-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19345,"Gistum B-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19347,"Gist B-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19349,"Gistii A-Type 5MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19351,"Gistum A-Type 50MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19353,"Gist A-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19359,"Gist X-Type 500MN Microwarpdrive",10,46,"Propulsion Module",7,Module
19491,"Thukker Modified 100MN Afterburner",5,46,"Propulsion Module",7,Module
21470,"1MN Analog Booster Afterburner",5,46,"Propulsion Module",7,Module
21472,"10MN Analog Booster Afterburner",5,46,"Propulsion Module",7,Module
21474,"100MN Analog Booster Afterburner",5,46,"Propulsion Module",7,Module
21476,"5MN Digital Booster Microwarpdrive",10,46,"Propulsion Module",7,Module
21478,"50MN Digital Booster Microwarpdrive",10,46,"Propulsion Module",7,Module
21480,"500MN Digital Booster Microwarpdrive",10,46,"Propulsion Module",7,Module
21857,"1MN Civilian Afterburner",5,46,"Propulsion Module",7,Module
35656,"10MN Y-S8 Compact Afterburner",5,46,"Propulsion Module",7,Module
35657,"100MN Y-S8 Compact Afterburner",5,46,"Propulsion Module",7,Module
35658,"5MN Quad LiF Restrained Microwarpdrive",10,46,"Propulsion Module",7,Module
35659,"50MN Y-T8 Compact Microwarpdrive",10,46,"Propulsion Module",7,Module
35660,"50MN Quad LiF Restrained Microwarpdrive",10,46,"Propulsion Module",7,Module
35661,"500MN Y-T8 Compact Microwarpdrive",10,46,"Propulsion Module",7,Module
35662,"500MN Quad LiF Restrained Microwarpdrive",10,46,"Propulsion Module",7,Module
442,"Cargo Scanner I",5,47,"Cargo Scanner",7,Module
2038,"Cargo Scanner II",5,47,"Cargo Scanner",7,Module
6129,"Surface Cargo Scanner I",5,47,"Cargo Scanner",7,Module
6131,"Type-E Enduring Cargo Scanner",5,47,"Cargo Scanner",7,Module
6133,"Interior Type-E Cargo Identifier",5,47,"Cargo Scanner",7,Module
6135,"PL-0 Scoped Cargo Scanner",5,47,"Cargo Scanner",7,Module
443,"Ship Scanner I",5,48,"Ship Scanner",7,Module
1855,"Ship Scanner II",5,48,"Ship Scanner",7,Module
6525,"Ta3 Perfunctory Vessel Probe",5,48,"Ship Scanner",7,Module
6527,"Ta3 Compact Ship Scanner",5,48,"Ship Scanner",7,Module
6529,"Speculative Ship Identifier I",5,48,"Ship Scanner",7,Module
6531,"Practical Type-E Ship Probe",5,48,"Ship Scanner",7,Module
12604,"BH Ship Scanner",5,48,"Ship Scanner",7,Module
444,"Survey Scanner I",5,49,"Survey Scanner",7,Module
2333,"Survey Scanner II",5,49,"Survey Scanner",7,Module
6567,"ML-3 Amphilotite Mining Probe",5,49,"Survey Scanner",7,Module
6569,"ML-3 Scoped Survey Scanner",5,49,"Survey Scanner",7,Module
6571,"Rock-Scanning Sensor Array I",5,49,"Survey Scanner",7,Module
6573,"'Dactyl' Type-E Asteroid Analyzer",5,49,"Survey Scanner",7,Module
447,"Warp Scrambler I",5,52,"Warp Scrambler",7,Module
448,"Warp Scrambler II",5,52,"Warp Scrambler",7,Module
3242,"Warp Disruptor I",5,52,"Warp Scrambler",7,Module
3244,"Warp Disruptor II",5,52,"Warp Scrambler",7,Module
5399,"J5 Prototype Warp Disruptor I",5,52,"Warp Scrambler",7,Module
5401,"Fleeting Warp Disruptor I",5,52,"Warp Scrambler",7,Module
5403,"Faint Warp Disruptor I",5,52,"Warp Scrambler",7,Module
5405,"Initiated Warp Disruptor I",5,52,"Warp Scrambler",7,Module
5439,"J5b Phased Prototype Warp Scrambler I",5,52,"Warp Scrambler",7,Module
5441,"Fleeting Progressive Warp Scrambler I",5,52,"Warp Scrambler",7,Module
5443,"Faint Epsilon Warp Scrambler I",5,52,"Warp Scrambler",7,Module
5445,"Initiated Harmonic Warp Scrambler I",5,52,"Warp Scrambler",7,Module
14242,"Dark Blood Warp Disruptor",5,52,"Warp Scrambler",7,Module
14244,"Domination Warp Disruptor",5,52,"Warp Scrambler",7,Module
14246,"Dread Guristas Warp Disruptor",5,52,"Warp Scrambler",7,Module
14248,"True Sansha Warp Disruptor",5,52,"Warp Scrambler",7,Module
14250,"Shadow Serpentis Warp Disruptor",5,52,"Warp Scrambler",7,Module
14252,"Dark Blood Warp Scrambler",5,52,"Warp Scrambler",7,Module
14254,"Domination Warp Scrambler",5,52,"Warp Scrambler",7,Module
14256,"Dread Guristas Warp Scrambler",5,52,"Warp Scrambler",7,Module
14258,"True Sansha Warp Scrambler",5,52,"Warp Scrambler",7,Module
14260,"Shadow Serpentis Warp Scrambler",5,52,"Warp Scrambler",7,Module
14656,"Mizuro's Modified Warp Disruptor",5,52,"Warp Scrambler",7,Module
14658,"Hakim's Modified Warp Disruptor",5,52,"Warp Scrambler",7,Module
14660,"Gotan's Modified Warp Disruptor",5,52,"Warp Scrambler",7,Module
14662,"Tobias' Modified Warp Disruptor",5,52,"Warp Scrambler",7,Module
14664,"Mizuro's Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
14666,"Hakim's Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
14668,"Gotan's Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
14670,"Tobias' Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
15431,"Makur's Modified Warp Disruptor",5,52,"Warp Scrambler",7,Module
15433,"Makur's Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
15887,"Caldari Navy Warp Scrambler",5,52,"Warp Scrambler",7,Module
15889,"Caldari Navy Warp Disruptor",5,52,"Warp Scrambler",7,Module
15891,"Republic Fleet Warp Disruptor",5,52,"Warp Scrambler",7,Module
15893,"Republic Fleet Warp Scrambler",5,52,"Warp Scrambler",7,Module
16140,"CONCORD Modified Warp Scrambler",5,52,"Warp Scrambler",7,Module
21510,"Process-Interruptive Warp Disruptor",5,52,"Warp Scrambler",7,Module
21512,"'Delineative' Warp Scrambler",5,52,"Warp Scrambler",7,Module
22476,"Warp Prohibitor I",5,52,"Warp Scrambler",7,Module
28516,"Khanid Navy Warp Disruptor",5,52,"Warp Scrambler",7,Module
28518,"Khanid Navy Warp Scrambler",5,52,"Warp Scrambler",7,Module
32459,"Civilian Warp Disruptor",5,52,"Warp Scrambler",7,Module
450,"Gatling Pulse Laser I",5,53,"Energy Weapon",7,Module
451,"Dual Light Pulse Laser I",5,53,"Energy Weapon",7,Module
452,"Dual Light Beam Laser I",5,53,"Energy Weapon",7,Module
453,"Small Focused Pulse Laser I",5,53,"Energy Weapon",7,Module
454,"Small Focused Beam Laser I",5,53,"Energy Weapon",7,Module
455,"Quad Light Beam Laser I",10,53,"Energy Weapon",7,Module
456,"Focused Medium Pulse Laser I",10,53,"Energy Weapon",7,Module
457,"Focused Medium Beam Laser I",10,53,"Energy Weapon",7,Module
458,"Heavy Pulse Laser I",25,53,"Energy Weapon",7,Module
459,"Heavy Beam Laser I",25,53,"Energy Weapon",7,Module
460,"Dual Heavy Pulse Laser I",20,53,"Energy Weapon",7,Module
461,"Dual Heavy Beam Laser I",50,53,"Energy Weapon",7,Module
462,"Mega Pulse Laser I",50,53,"Energy Weapon",7,Module
463,"Mega Beam Laser I",50,53,"Energy Weapon",7,Module
464,"Tachyon Beam Laser I",50,53,"Energy Weapon",7,Module
2985,"Dual Heavy Beam Laser II",20,53,"Energy Weapon",7,Module
2993,"Dual Light Beam Laser II",5,53,"Energy Weapon",7,Module
3001,"Dual Light Pulse Laser II",5,53,"Energy Weapon",7,Module
3009,"Focused Medium Beam Laser II",10,53,"Energy Weapon",7,Module
3017,"Gatling Pulse Laser II",5,53,"Energy Weapon",7,Module
3025,"Heavy Beam Laser II",10,53,"Energy Weapon",7,Module
3033,"Small Focused Beam Laser II",5,53,"Energy Weapon",7,Module
3041,"Small Focused Pulse Laser II",5,53,"Energy Weapon",7,Module
3049,"Mega Beam Laser II",20,53,"Energy Weapon",7,Module
3057,"Mega Pulse Laser II",20,53,"Energy Weapon",7,Module
3065,"Tachyon Beam Laser II",20,53,"Energy Weapon",7,Module
3285,"Quad Light Beam Laser II",10,53,"Energy Weapon",7,Module
3512,"Focused Medium Pulse Laser II",10,53,"Energy Weapon",7,Module
3520,"Heavy Pulse Laser II",10,53,"Energy Weapon",7,Module
3559,"Dual Modal Giga Pulse Laser I",4000,53,"Energy Weapon",7,Module
3561,"Dual Giga Modal Laser I",4000,53,"Energy Weapon",7,Module
3634,"Civilian Gatling Pulse Laser",5,53,"Energy Weapon",7,Module
3636,"Civilian Gatling Autocannon",5,53,"Energy Weapon",7,Module
3638,"Civilian Gatling Railgun",5,53,"Energy Weapon",7,Module
3640,"Civilian Light Electron Blaster",5,53,"Energy Weapon",7,Module
4044,"Sleeper Turret Small",5,53,"Energy Weapon",7,Module
4045,"Sleeper Turret Medium",25,53,"Energy Weapon",7,Module
4049,"Sleeper Turret Large",50,53,"Energy Weapon",7,Module
4147,"Dual Heavy Pulse Laser II",20,53,"Energy Weapon",7,Module
5175,"Gatling Modal Laser I",5,53,"Energy Weapon",7,Module
5177,"Gatling Afocal Maser I",5,53,"Energy Weapon",7,Module
5179,"Gatling Modulated Energy Beam I",5,53,"Energy Weapon",7,Module
5181,"Gatling Anode Particle Stream I",5,53,"Energy Weapon",7,Module
5215,"Dual Modal Pulse Laser I",5,53,"Energy Weapon",7,Module
5217,"Dual Afocal Pulse Maser I",5,53,"Energy Weapon",7,Module
5219,"Dual Modulated Pulse Energy Beam I",5,53,"Energy Weapon",7,Module
5221,"Dual Anode Pulse Particle Stream I",5,53,"Energy Weapon",7,Module
6631,"Dual Modal Light Laser I",5,53,"Energy Weapon",7,Module
6633,"Dual Afocal Light Maser I",5,53,"Energy Weapon",7,Module
6635,"Dual Modulated Light Energy Beam I",5,53,"Energy Weapon",7,Module
6637,"Dual Anode Light Particle Stream I",5,53,"Energy Weapon",7,Module
6671,"Small Focused Modal Pulse Laser I",5,53,"Energy Weapon",7,Module
6673,"Small Focused Afocal Pulse Maser I",5,53,"Energy Weapon",7,Module
6675,"Small Focused Modulated Pulse Energy Beam I",5,53,"Energy Weapon",7,Module
6677,"Small Focused Anode Pulse Particle Stream I",5,53,"Energy Weapon",7,Module
6715,"Small Focused Modal Laser I",5,53,"Energy Weapon",7,Module
6717,"Small Focused Afocal Maser I",5,53,"Energy Weapon",7,Module
6719,"Small Focused Modulated Energy Beam I",5,53,"Energy Weapon",7,Module
6721,"Small Focused Anode Particle Stream I",5,53,"Energy Weapon",7,Module
6757,"Quad Modal Light Laser I",10,53,"Energy Weapon",7,Module
6759,"Quad Afocal Light Maser I",10,53,"Energy Weapon",7,Module
6761,"Quad Modulated Light Energy Beam I",10,53,"Energy Weapon",7,Module
6763,"Quad Anode Light Particle Stream I",10,53,"Energy Weapon",7,Module
6805,"Focused Modal Pulse Laser I",10,53,"Energy Weapon",7,Module
6807,"Focused Afocal Pulse Maser I",10,53,"Energy Weapon",7,Module
6809,"Focused Modulated Pulse Energy Beam I",10,53,"Energy Weapon",7,Module
6811,"Focused Anode Pulse Particle Stream I",10,53,"Energy Weapon",7,Module
6859,"Focused Modal Medium Laser I",10,53,"Energy Weapon",7,Module
6861,"Focused Afocal Medium Maser I",10,53,"Energy Weapon",7,Module
6863,"Focused Modulated Medium Energy Beam I",10,53,"Energy Weapon",7,Module
6865,"Focused Anode Medium Particle Stream I",10,53,"Energy Weapon",7,Module
6919,"Heavy Modal Pulse Laser I",10,53,"Energy Weapon",7,Module
6921,"Heavy Afocal Pulse Maser I",10,53,"Energy Weapon",7,Module
6923,"Heavy Modulated Pulse Energy Beam I",10,53,"Energy Weapon",7,Module
6925,"Heavy Anode Pulse Particle Stream I",10,53,"Energy Weapon",7,Module
6959,"Heavy Modal Laser I",10,53,"Energy Weapon",7,Module
6961,"Heavy Afocal Maser I",10,53,"Energy Weapon",7,Module
6963,"Heavy Modulated Energy Beam I",10,53,"Energy Weapon",7,Module
6965,"Heavy Anode Particle Stream I",10,53,"Energy Weapon",7,Module
6999,"Dual Heavy Modal Pulse Laser I",20,53,"Energy Weapon",7,Module
7001,"Dual Heavy Afocal Pulse Maser I",20,53,"Energy Weapon",7,Module
7003,"Dual Heavy Modulated Pulse Energy Beam I",20,53,"Energy Weapon",7,Module
7005,"Dual Heavy Anode Pulse Particle Stream I",20,53,"Energy Weapon",7,Module
7043,"Dual Modal Heavy Laser I",20,53,"Energy Weapon",7,Module
7045,"Dual Afocal Heavy Maser I",20,53,"Energy Weapon",7,Module
7047,"Dual Modulated Heavy Energy Beam I",20,53,"Energy Weapon",7,Module
7049,"Dual Anode Heavy Particle Stream I",20,53,"Energy Weapon",7,Module
7083,"Mega Modal Pulse Laser I",20,53,"Energy Weapon",7,Module
7085,"Mega Afocal Pulse Maser I",20,53,"Energy Weapon",7,Module
7087,"Mega Modulated Pulse Energy Beam I",20,53,"Energy Weapon",7,Module
7089,"Mega Anode Pulse Particle Stream I",20,53,"Energy Weapon",7,Module
7123,"Mega Modal Laser I",20,53,"Energy Weapon",7,Module
7125,"Mega Afocal Maser I",20,53,"Energy Weapon",7,Module
7127,"Mega Modulated Energy Beam I",20,53,"Energy Weapon",7,Module
7131,"Mega Anode Particle Stream I",20,53,"Energy Weapon",7,Module
